"subject","L1","current_exposure_L2","ccurrent_exposure_L2","switch_noswitch","WordType","switch_word_len","cswitch_word_len","trial","ctrial","FPGD_switch","lFPGD_switch","TRT_switch","lTRT_switch","FPGD_target","lFPGD_target","TRT_target","lTRT_target","item","switch_word","target_word","aoa","caoa","normLD","cnormLD"
3,"English",50,0.971701026,"Switch","Homograph",10,1.137422473,21,-1.128823688,159,5.068904202,746,6.6147256,126,4.836281907,279,5.631211782,54,"grand-mère","loin",8,0.195293879080394,0.545454545454545,0.795052962874892
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",8,0.389200452,57,-0.317372054,270,5.598421959,706,6.559615237,364,5.897153868,619,6.428105273,65,"complain","fleece",8,0.195293879080394,0.454545454545455,0.448099711760444
3,"English",50,0.971701026,"Switch","Homograph",6,-0.359021569,97,0.584240873,511,6.23636959,511,6.23636959,472,6.156978986,472,6.156978986,44,"soleil","court",8,0.195293879080394,0.166666666666667,-0.65058558343532
3,"English",50,0.971701026,"Switch","Nonhomograph",5,-0.733132579,14,-1.28660595,287,5.659482216,287,5.659482216,NA,NA,NA,NA,66,"temps","tent",8,0.195293879080394,0.4,0.239927761091771
3,"English",50,0.971701026,"Switch","Homograph",7,0.015089442,76,0.110894086,201,5.303304908,985,6.892641641,179,5.187385806,335,5.814130532,56,"journée","rider",8,0.195293879080394,0,-1.28666654381182
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",10,1.137422473,103,0.719482812,221,5.398162702,1016,6.923628628,259,5.556828062,876,6.775366091,57,"complaints","trash",8,0.195293879080394,0.6,1.00322491354356
3,"English",50,0.971701026,"Nonswitch","Homograph",7,0.015089442,141,1.576015092,203,5.313205979,203,5.313205979,529,6.270988432,1071,6.97634807,69,"believe","timbre",8,0.195293879080394,0.285714285714286,-0.196242040309253
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",4,-1.10724359,160,2.004281233,339,5.826000107,339,5.826000107,227,5.424950017,227,5.424950017,73,"list","leash",8,0.195293879080394,0.8,1.76652206599536
3,"English",50,0.971701026,"Nonswitch","Homograph",13,2.259755505,29,-0.948501103,216,5.375278408,576,6.356107661,NA,NA,276,5.620400866,67,"laughingstock","roman",8,0.195293879080394,0.153846153846154,-0.699514888079667
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",3,-1.4813546,129,1.305531214,NA,NA,NA,NA,1254,7.134093721,1254,7.134093721,69,"day","piping",8,0.195293879080394,0,-1.28666654381182
3,"English",50,0.971701026,"Switch","Homograph",7,0.015089442,86,0.336297318,115,4.744932128,115,4.744932128,343,5.837730447,343,5.837730447,58,"magasin","dresser",8,0.195293879080394,0,-1.28666654381182
3,"English",50,0.971701026,"Switch","Homograph",7,0.015089442,68,-0.069428499,165,5.105945474,388,5.96100534,171,5.141663557,608,6.410174882,50,"préparé","file",8,0.195293879080394,0.625,1.09863705760004
3,"English",50,0.971701026,"Switch","Nonhomograph",8,0.389200452,40,-0.700557548,959,6.865891075,1207,7.095893221,NA,NA,NA,NA,58,"vacances","penguin",8,0.195293879080394,0.5,0.621576337317668
3,"English",50,0.971701026,"Switch","Homograph",5,-0.733132579,73,0.043273117,240,5.480638923,3125,8.047189562,NA,NA,NA,NA,66,"ordre","pile",8,0.195293879080394,0.6,1.00322491354356
3,"English",50,0.971701026,"Nonswitch","Homograph",4,-1.10724359,167,2.162063495,244,5.497168225,244,5.497168225,457,6.124683391,457,6.124683391,73,"skin","rayon",8,0.195293879080394,0,-1.28666654381182
3,"English",50,0.971701026,"Switch","Homograph",6,-0.359021569,156,1.91411994,207,5.332718793,731,6.59441346,250,5.521460918,648,6.473890696,68,"aimait","rose",8,0.195293879080394,0.166666666666667,-0.65058558343532
3,"English",50,0.971701026,"Nonswitch","Homograph",7,0.015089442,109,0.854724751,NA,NA,NA,NA,341,5.831882477,341,5.831882477,57,"worried","venue",8,0.195293879080394,0.285714285714286,-0.196242040309253
3,"English",50,0.971701026,"Nonswitch","Homograph",9,0.763311463,95,0.539160227,257,5.549076085,587,6.37502482,NA,NA,NA,NA,53,"suggested","lice",8,0.195293879080394,0.555555555555556,0.833603324109835
3,"English",50,0.971701026,"Switch","Nonhomograph",7,0.015089442,38,-0.745638194,523,6.259581464,692,6.539585956,156,5.049856007,156,5.049856007,48,"mauvais","soap",8,0.195293879080394,0.142857142857143,-0.741454292060535
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",4,-1.10724359,36,-0.79071884,NA,NA,NA,NA,156,5.049856007,156,5.049856007,45,"time","teeth",8,0.195293879080394,0.4,0.239927761091771
3,"English",50,0.971701026,"Switch","Nonhomograph",4,-1.10724359,43,-0.632936578,NA,NA,NA,NA,179,5.187385806,502,6.21860012,74,"idée","dare",8,0.195293879080394,0.5,0.621576337317668
3,"English",50,0.971701026,"Nonswitch","Homograph",8,0.389200452,35,-0.813259164,NA,NA,540,6.29156914,164,5.099866428,1189,7.080867897,45,"prepared","lance",8,0.195293879080394,0.625,1.09863705760004
3,"English",50,0.971701026,"Switch","Nonhomograph",10,1.137422473,116,1.012507013,182,5.204006687,2446,7.802209316,315,5.752572639,315,5.752572639,50,"surprendre","card",8,0.195293879080394,0.6,1.00322491354356
3,"English",50,0.971701026,"Switch","Homograph",11,1.511533484,125,1.215369922,332,5.805134969,1478,7.298445102,418,6.035481433,502,6.21860012,60,"sécuritaire","ranger",8,0.195293879080394,0.272727272727273,-0.24580679046846
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",4,-1.10724359,161,2.026821556,332,5.805134969,332,5.805134969,NA,NA,NA,NA,51,"fear","paw",8,0.195293879080394,0.285714285714286,-0.196242040309253
3,"English",50,0.971701026,"Switch","Nonhomograph",8,0.389200452,39,-0.723097871,384,5.950642553,1075,6.980075941,256,5.545177444,588,6.376726948,62,"conseils","fiddle",8,0.195293879080394,0.125,-0.809605823529445
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",3,-1.4813546,24,-1.061202719,117,4.762173935,267,5.587248658,451,6.11146734,451,6.11146734,59,"bad","broth",8,0.195293879080394,0.142857142857143,-0.741454292060535
3,"English",50,0.971701026,"Nonswitch","Homograph",9,0.763311463,159,1.98174091,438,6.08221891,944,6.850126166,NA,NA,197,5.283203729,49,"carefully","dent",8,0.195293879080394,0.0769230769230769,-0.993090715945742
3,"English",50,0.971701026,"Switch","Nonhomograph",7,0.015089442,91,0.448998934,510,6.234410726,510,6.234410726,429,6.061456919,429,6.061456919,54,"recette","boar",8,0.195293879080394,0.571428571428571,0.894182463193307
3,"English",50,0.971701026,"Switch","Nonhomograph",15,3.007977526,89,0.403918288,791,6.673297968,1109,7.011213987,NA,NA,209,5.342334252,52,"avait besoin de","corn",8,0.195293879080394,0.133333333333333,-0.777801775510622
3,"English",50,0.971701026,"Switch","Homograph",11,1.511533484,31,-0.903420456,432,6.068425588,1326,7.189922171,397,5.983936281,397,5.983936281,48,"sans valeur","coin",8,0.195293879080394,0.181818181818182,-0.592760041582912
3,"English",50,0.971701026,"Switch","Homograph",7,0.015089442,1,-1.579630151,364,5.897153868,364,5.897153868,135,4.905274778,3166,8.06022424,62,"suivant","manger",8,0.195293879080394,0.111111111111111,-0.862612570227487
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",6,-0.359021569,83,0.268676349,167,5.117993812,826,6.716594774,203,5.313205979,862,6.759255271,61,"person","hunter",8,0.195293879080394,0.75,1.57569777788241
3,"English",50,0.971701026,"Switch","Nonhomograph",6,-0.359021569,74,0.06581344,249,5.517452896,582,6.366470448,145,4.976733742,348,5.85220248,72,"irrité","hose",8,0.195293879080394,0.555555555555556,0.833603324109835
3,"English",50,0.971701026,"Nonswitch","Homograph",5,-0.733132579,114,0.967426367,305,5.720311777,484,6.182084907,290,5.669880923,290,5.669880923,43,"liked","chat",8,0.195293879080394,0.25,-0.332545103247074
3,"English",50,0.971701026,"Switch","Nonhomograph",11,1.511533484,62,-0.204670438,1690,7.432483808,3030,8.016317899,240,5.480638923,240,5.480638923,46,"se plaindre","couch",8,0.195293879080394,0.454545454545455,0.448099711760444
3,"English",50,0.971701026,"Nonswitch","Homograph",5,-0.733132579,122,1.147748952,NA,NA,NA,NA,380,5.940171253,380,5.940171253,47,"hours","cent",8,0.195293879080394,0.666666666666667,1.25765729769416
3,"English",50,0.971701026,"Switch","Homograph",9,0.763311463,25,-1.038662395,548,6.306275287,548,6.306275287,311,5.739792912,478,6.169610732,74,"plus tard","sale",8,0.195293879080394,0.333333333333333,-0.0145046230588283
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",5,-0.733132579,149,1.756337678,171,5.141663557,171,5.141663557,163,5.093750201,163,5.093750201,43,"bored","tune",8,0.195293879080394,0,-1.28666654381182
3,"English",50,0.971701026,"Switch","Homograph",10,1.137422473,135,1.440773153,1105,7.007600614,1839,7.516977225,183,5.209486153,753,6.624065228,52,"se reposer","fort",8,0.195293879080394,0.3,-0.141720815134126
3,"English",50,0.971701026,"Nonswitch","Homograph",10,1.137422473,134,1.41823283,343,5.837730447,343,5.837730447,412,6.021023349,412,6.021023349,71,"reasonable","ton",8,0.195293879080394,0.727272727272727,1.4889594651038
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",6,-0.359021569,66,-0.114509145,306,5.723585102,306,5.723585102,NA,NA,NA,NA,67,"health","drunk",8,0.195293879080394,0.333333333333333,-0.0145046230588283
3,"English",50,0.971701026,"Switch","Homograph",5,-0.733132579,104,0.742023135,528,6.269096284,528,6.269096284,213,5.361292166,213,5.361292166,70,"bonne","vest",8,0.195293879080394,0.2,-0.523369391360023
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",5,-0.733132579,4,-1.512009182,156,5.049856007,156,5.049856007,401,5.993961427,401,5.993961427,47,"house","book",8,0.195293879080394,0.166666666666667,-0.65058558343532
3,"English",50,0.971701026,"Switch","Nonhomograph",10,1.137422473,52,-0.43007367,478,6.169610732,478,6.169610732,NA,NA,NA,NA,64,"des heures","bath",8,0.195293879080394,0.4,0.239927761091771
3,"English",50,0.971701026,"Switch","Homograph",12,1.885644494,150,1.778878001,690,6.536691598,690,6.536691598,NA,NA,NA,NA,72,"correctement","vent",8,0.195293879080394,0.166666666666667,-0.65058558343532
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",7,0.015089442,148,1.733797355,327,5.789960171,784,6.66440902,162,5.087596335,425,6.052089169,49,"worried","nick",8,0.195293879080394,0.285714285714286,-0.196242040309253
3,"English",50,0.971701026,"Nonswitch","Homograph",9,0.763311463,137,1.4858538,515,6.244166901,515,6.244166901,477,6.167516491,990,6.897704943,65,"exemplary","parole",8,0.195293879080394,0.8,1.76652206599536
3,"English",50,0.971701026,"Nonswitch","Homograph",7,0.015089442,119,1.080127983,NA,NA,NA,NA,337,5.82008293,337,5.82008293,51,"watched","fin",8,0.195293879080394,0.111111111111111,-0.862612570227487
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",4,-1.10724359,51,-0.452613993,224,5.411646052,391,5.96870756,157,5.056245805,157,5.056245805,71,"have","sip",8,0.195293879080394,0.2,-0.523369391360023
3,"English",50,0.971701026,"Switch","Nonhomograph",8,0.389200452,34,-0.835799487,247,5.509388337,1457,7.284134806,321,5.771441123,321,5.771441123,68,"aimaient","duck",8,0.195293879080394,0.25,-0.332545103247074
3,"English",50,0.971701026,"Nonswitch","Homograph",5,-0.733132579,8,-1.421847889,NA,NA,NA,NA,385,5.953243334,780,6.65929392,59,"nasty","miser",8,0.195293879080394,0.0909090909090909,-0.939713292697365
3,"English",50,0.971701026,"Nonswitch","Homograph",6,-0.359021569,143,1.621095739,276,5.620400866,480,6.173786104,449,6.107022888,449,6.107022888,61,"person","tenant",8,0.195293879080394,0.75,1.57569777788241
3,"English",50,0.971701026,"Switch","Nonhomograph",4,-1.10724359,158,1.959200586,196,5.278114659,415,6.02827852,NA,NA,96,4.564348191,70,"bien","tire",8,0.195293879080394,0,-1.28666654381182
3,"English",50,0.971701026,"Switch","Nonhomograph",5,-0.733132579,78,0.155974733,1036,6.943122423,1036,6.943122423,364,5.897153868,364,5.897153868,56,"était","scarf",8,0.195293879080394,0.2,-0.523369391360023
3,"English",50,0.971701026,"Nonswitch","Homograph",4,-1.10724359,59,-0.272291408,170,5.135798437,170,5.135798437,206,5.327876169,206,5.327876169,63,"hard","net",8,0.195293879080394,0.25,-0.332545103247074
3,"English",50,0.971701026,"Switch","Homograph",12,1.885644494,153,1.84649897,229,5.433722004,618,6.426488457,256,5.545177444,430,6.063785209,64,"bibliothèque","pain",8,0.195293879080394,0.166666666666667,-0.65058558343532
3,"English",50,0.971701026,"Switch","Nonhomograph",9,0.763311463,28,-0.971041426,108,4.682131227,2105,7.652070746,335,5.814130532,335,5.814130532,60,"en manque","jingle",8,0.195293879080394,0.111111111111111,-0.862612570227487
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",9,0.763311463,71,-0.001807529,319,5.765191103,1186,7.07834158,283,5.645446898,692,6.539585956,55,"favourite","shrimp",8,0.195293879080394,0.111111111111111,-0.862612570227487
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",7,0.015089442,99,0.629321519,176,5.170483995,685,6.529418838,283,5.645446898,456,6.12249281,53,"warning","camp",8,0.195293879080394,0.230769230769231,-0.405939060213592
3,"English",50,0.971701026,"Switch","Homograph",6,-0.359021569,10,-1.376767243,NA,NA,1764,7.475339237,145,4.976733742,817,6.705639095,46,"choses","lever",8,0.195293879080394,0.333333333333333,-0.0145046230588283
3,"English",50,0.971701026,"Nonswitch","Nonhomograph",8,0.389200452,163,2.071902202,139,4.934473933,582,6.366470448,NA,NA,264,5.575949103,63,"setbacks","dig",8,0.195293879080394,0.181818181818182,-0.592760041582912
4,"English",40,0.484629929,"Switch","Homograph",6,-0.359021569,101,0.674402166,249,5.517452896,249,5.517452896,186,5.225746674,186,5.225746674,47,"heures","cent",5,-0.57548360882935,0.666666666666667,1.25765729769416
4,"English",40,0.484629929,"Switch","Nonhomograph",8,0.389200452,150,1.778878001,181,5.198497031,181,5.198497031,NA,NA,NA,NA,61,"personne","hunter",5,-0.57548360882935,0.75,1.57569777788241
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",9,0.763311463,126,1.237910245,203,5.313205979,203,5.313205979,NA,NA,NA,NA,72,"irritated","hose",5,-0.57548360882935,0.555555555555556,0.833603324109835
4,"English",40,0.484629929,"Switch","Homograph",3,-1.4813546,67,-0.091968822,253,5.533389489,253,5.533389489,145,4.976733742,145,4.976733742,63,"dur","net",5,-0.57548360882935,0.25,-0.332545103247074
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",4,-1.10724359,16,-1.241525304,NA,NA,NA,NA,NA,NA,NA,NA,70,"well","tire",5,-0.57548360882935,0,-1.28666654381182
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",8,0.389200452,48,-0.520234962,NA,NA,NA,NA,299,5.700443573,299,5.700443573,58,"vacation","penguin",5,-0.57548360882935,0.5,0.621576337317668
4,"English",40,0.484629929,"Nonswitch","Homograph",5,-0.733132579,90,0.426458611,NA,NA,NA,NA,182,5.204006687,182,5.204006687,58,"store","dresser",5,-0.57548360882935,0,-1.28666654381182
4,"English",40,0.484629929,"Switch","Nonhomograph",7,0.015089442,20,-1.151364011,434,6.073044534,586,6.37331979,490,6.194405391,490,6.194405391,55,"préféré","shrimp",5,-0.57548360882935,0.111111111111111,-0.862612570227487
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",6,-0.359021569,169,2.207144141,156,5.049856007,156,5.049856007,303,5.713732806,303,5.713732806,54,"recipe","boar",5,-0.57548360882935,0.571428571428571,0.894182463193307
4,"English",40,0.484629929,"Switch","Homograph",10,1.137422473,161,2.026821556,312,5.743003188,312,5.743003188,NA,NA,NA,NA,65,"exemplaire","parole",5,-0.57548360882935,0.8,1.76652206599536
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",4,-1.10724359,82,0.246136025,NA,NA,NA,NA,178,5.18178355,178,5.18178355,68,"like","duck",5,-0.57548360882935,0.25,-0.332545103247074
4,"English",40,0.484629929,"Nonswitch","Homograph",4,-1.10724359,4,-1.512009182,263,5.572154032,263,5.572154032,217,5.379897354,370,5.913503006,52,"rest","fort",5,-0.57548360882935,0.3,-0.141720815134126
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",4,-1.10724359,168,2.184603818,NA,NA,NA,NA,166,5.111987788,166,5.111987788,66,"time","tent",5,-0.57548360882935,0.4,0.239927761091771
4,"English",40,0.484629929,"Switch","Homograph",9,0.763311463,123,1.170289275,328,5.793013608,328,5.793013608,362,5.891644212,362,5.891644212,51,"regardait","fin",5,-0.57548360882935,0.111111111111111,-0.862612570227487
4,"English",40,0.484629929,"Switch","Homograph",13,2.259755505,152,1.823958647,163,5.093750201,288,5.66296048,326,5.786897381,326,5.786897381,49,"soigneusement","dent",5,-0.57548360882935,0.0769230769230769,-0.993090715945742
4,"English",40,0.484629929,"Nonswitch","Homograph",4,-1.10724359,89,0.403918288,NA,NA,NA,NA,NA,NA,NA,NA,70,"good","vest",5,-0.57548360882935,0.2,-0.523369391360023
4,"English",40,0.484629929,"Switch","Homograph",7,0.015089442,115,0.98996669,163,5.093750201,163,5.093750201,388,5.96100534,388,5.96100534,45,"préparé","lance",5,-0.57548360882935,0.625,1.09863705760004
4,"English",40,0.484629929,"Switch","Homograph",11,1.511533484,92,0.471539257,529,6.270988432,529,6.270988432,231,5.442417711,231,5.442417711,59,"désagréable","miser",5,-0.57548360882935,0.0909090909090909,-0.939713292697365
4,"English",40,0.484629929,"Nonswitch","Homograph",5,-0.733132579,132,1.373152184,119,4.779123493,119,4.779123493,NA,NA,192,5.257495372,74,"later","sale",5,-0.57548360882935,0.333333333333333,-0.0145046230588283
4,"English",40,0.484629929,"Switch","Nonhomograph",11,1.511533484,47,-0.542775286,398,5.986452005,398,5.986452005,255,5.541263545,446,6.100318952,65,"se plaindre","fleece",5,-0.57548360882935,0.454545454545455,0.448099711760444
4,"English",40,0.484629929,"Nonswitch","Homograph",3,-1.4813546,62,-0.204670438,NA,NA,NA,NA,218,5.384495063,218,5.384495063,44,"sun","court",5,-0.57548360882935,0.166666666666667,-0.65058558343532
4,"English",40,0.484629929,"Switch","Nonhomograph",7,0.015089442,79,0.178515056,455,6.120297419,455,6.120297419,196,5.278114659,196,5.278114659,51,"la peur","paw",5,-0.57548360882935,0.285714285714286,-0.196242040309253
4,"English",40,0.484629929,"Nonswitch","Homograph",8,0.389200452,128,1.282990891,139,4.934473933,139,4.934473933,277,5.624017506,459,6.12905021,72,"properly","vent",5,-0.57548360882935,0.166666666666667,-0.65058558343532
4,"English",40,0.484629929,"Switch","Homograph",9,0.763311463,129,1.305531214,186,5.225746674,186,5.225746674,480,6.173786104,480,6.173786104,53,"suggérées","lice",5,-0.57548360882935,0.555555555555556,0.833603324109835
4,"English",40,0.484629929,"Nonswitch","Nonhomograph",7,0.015089442,157,1.936660263,296,5.690359454,296,5.690359454,305,5.720311777,305,5.720311777,60,"lacking","jingle",5,-0.57548360882935,0.111111111111111,-0.862612570227487
4,"English",40,0.484629929,"Switch","Homograph",8,0.389200452,140,1.553474769,400,5.991464547,735,6.599870499,NA,NA,NA,NA,43,"aimaient","chat",5,-0.57548360882935,0.25,-0.332545103247074
4,"English",40,0.484629929,"Switch","Nonhomograph",8,0.389200452,110,0.877265074,146,4.983606622,146,4.983606622,186,5.225746674,186,5.225746674,57,"plaintes","trash",5,-0.57548360882935,0.6,1.00322491354356
4,"English",40,0.484629929,"Nonswitch","Homograph",7,0.015089442,135,1.440773153,209,5.342334252,343,5.837730447,246,5.505331536,246,5.505331536,64,"library","pain",5,-0.57548360882935,0.166666666666667,-0.65058558343532
